date,rank,access_count,series,file_name,main_link,file_type,file_download_link
2020-11-05,1,345,米麦加工食品生産動態等統計調査 - 米麦加工食品生産動態統計調査,米麦加工食品の種類,https://www.e-stat.go.jp/stat-search/files?stat_infid=000001218223,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000001218223&fileKind=2
2020-11-05,2,228,国勢調査 - 都道府県・市区町村別の主な結果,平成27年 都道府県・市区町村別の主な結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031594311,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031594311&fileKind=0
2020-11-05,3,225,在留外国人統計（旧登録外国人統計）,国籍・地域別　在留資格（在留目的）別　在留外国人,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031964914,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031964914&fileKind=0
2020-11-05,4,208,人口推計,年齢(5歳階級)、男女別人口(2020年5月確定値、2020年10月概算値）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032011339,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032011339&fileKind=0
2020-11-05,5,170,経済センサス‐基礎調査 - 平成26年経済センサス‐基礎調査,企業産業（小分類）、経営組織（３区分）別企業等数、事業所数、従業者数、売上（収入）金額及び１企業等当たり売上（収入）金額－全国,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031332571,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031332571&fileKind=1
2020-11-05,6,151,経済センサス‐活動調査 - 平成24年経済センサス‐活動調査,売上（収入）金額等 産業(小分類)，存続・新設(２区分)別民営事業所数，従業者数及び売上(収入)金額(外国の会社及び法人でない団体を除く)―全国,https://www.e-stat.go.jp/stat-search/files?stat_infid=000023620668,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000023620668&fileKind=1
2020-11-05,7,149,経済センサス‐活動調査 - 平成24年経済センサス‐活動調査,事業所数、従業者数 産業(小分類)，存続・新設・廃業(３区分)別民営事業所数及び男女別従業者数―都道府県，大都市,https://www.e-stat.go.jp/stat-search/files?stat_infid=000023620463,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000023620463&fileKind=1
2020-11-05,8,145,鉄道輸送統計調査,鉄・軌道旅客輸送 旅客営業キロ及び旅客数量（１）総合計,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032011981,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032011981&fileKind=0
2020-11-05,9,144,社会生活基本調査 - 平成28年社会生活基本調査,"男女,スポーツの種類別行動者数(10歳以上)－全国，都道府県",https://www.e-stat.go.jp/stat-search/files?stat_infid=000031593454,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031593454&fileKind=0
2020-11-05,10,122,道路の交通に関する統計 - 交通事故死者数について,令和元年中の交通事故死者数について,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031898049,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031898049&fileKind=0
2020-11-05,11,119,道路の交通に関する統計 - 交通事故死者数について,令和元年中の交通事故死者数について,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031898049,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031898049&fileKind=2
2020-11-05,12,116,犯罪統計 - 令和２年１～９月犯罪統計,令和２年１～９月犯罪統計,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032011341,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032011341&fileKind=0
2020-11-05,13,97,就労条件総合調査,職層、産業・企業規模、基本給の決定要素別企業数割合,https://www.e-stat.go.jp/stat-search/files?stat_infid=000008315411,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000008315411&fileKind=0
2020-11-05,14,90,経済センサス‐活動調査 - 平成28年経済センサス‐活動調査,経理事項等 企業産業(小分類)別企業等数，売上(収入)金額及び事業活動(22区分)別売上(収入)金額―全国,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031722042,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031722042&fileKind=1
2020-11-05,15,85,社会・人口統計体系 - 統計でみる都道府県のすがた2020,人口・世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031912682,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031912682&fileKind=0
2020-11-05,16,84,建築着工統計調査 - 建築物着工統計,記者発表資料,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032015910,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032015910&fileKind=2
2020-11-05,17,80,家計調査,＜品目分類＞1世帯当たり年間の支出金額，購入数量及び平均価格 都市階級・地方・都道府県庁所在市別 二人以上の世帯・勤労者世帯・無職世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031909555,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031909555&fileKind=0
2020-11-05,18,74,建築着工統計調査 - 住宅着工統計,都道府県別、工事別、利用関係別／戸数・件数、床面積,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032015299,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032015299&fileKind=0
2020-11-05,19,73,在留外国人統計（旧登録外国人統計）,都道府県別　国籍・地域別　在留外国人,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031964919,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031964919&fileKind=0
2020-11-05,20,71,人口推計,(参考表)全国人口の推移,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032011340,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032011340&fileKind=0
2020-11-05,21,69,国勢調査 - 平成27年国勢調査,総人口・総世帯数 人口，人口増減(平成22年～27年)，面積，人口密度，世帯数及び世帯数増減(平成22年～27年) － 全国※，全国市部・郡部，都道府県※，都道府県市部・郡部，市区町村※，平成12年市町村,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031473210,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031473210&fileKind=1
2020-11-05,22,69,学校における教育の情報化の実態等に関する調査,調査結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032017190,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032017190&fileKind=2
2020-11-05,23,68,生産農業所得統計,利用者のために 統計結果の概要（都道府県別推計）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031926874,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031926874&fileKind=2
