date,rank,access_count,series,file_name,main_link,file_type,file_download_link
2024-04-27,1,175,農業構造動態調査,販売農家 農家数 カ　経営耕地の状況 - 全国,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031918579,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031918579&fileKind=0
2024-04-27,2,171,国勢調査 - 都道府県・市区町村別の主な結果,令和2年 都道府県・市区町村別の主な結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032143614,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032143614&fileKind=0
2024-04-27,3,141,鉄道輸送統計調査,鉄・軌道旅客輸送 旅客営業キロ及び旅客数量（１）総合計,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040130709,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040130709&fileKind=4
2024-04-27,4,136,賃金構造基本統計調査,役職、学歴、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 産業計,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040163729,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040163729&fileKind=4
2024-04-27,5,125,国勢調査 - 都道府県・市区町村別の主な結果,平成22年 都道府県・市区町村別の主な結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000012777573,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000012777573&fileKind=0
2024-04-27,6,105,労働力調査 - 労働力調査（公表資料、時系列結果など）,【表１】月別結果：季節調整値及び原数値 主要項目（労働力人口、就業者、雇用者、完全失業者、非労働力人口、完全失業率） 1953年1月～,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031831358,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031831358&fileKind=0
2024-04-27,7,89,国勢調査 - 都道府県・市区町村別の主な結果,平成12年 都道府県・市区町村別の主な結果,https://www.e-stat.go.jp/stat-search/files?stat_infid=000012777575,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000012777575&fileKind=0
2024-04-27,8,86,国勢調査 - 令和２年国勢調査,人口等基本集計に関する集計 男女別人口，外国人人口及び世帯数－町丁・字等,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032163424,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032163424&fileKind=1
2024-04-27,9,73,賃金構造基本統計調査,職種・性別賃金（企業規模５～９人）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031894664,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031894664&fileKind=0
2024-04-27,10,69,人口動態調査,人口動態統計速報　令和６年２月分,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040174640,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040174640&fileKind=2
2024-04-27,11,65,毎月勤労統計調査 - 毎月勤労統計調査　全国調査,指数及び増減率 総実労働時間　指数及び増減率－就業形態計（５人以上）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032189742,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032189742&fileKind=4
2024-04-27,12,51,家計調査,＜用途分類＞1世帯当たり1か月間の収入と支出 都市階級・地方・都道府県庁所在市別 二人以上の世帯・勤労者世帯・無職世帯,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040140373,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040140373&fileKind=0
2024-04-27,13,49,道路の交通に関する統計 - 交通事故死者数について,全資料 令和５年中の交通事故死者について,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040133400,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040133400&fileKind=2
2024-04-27,14,48,体力・運動能力調査,朝食の摂取状況別体格測定・テストの結果 １８、１９歳　(男・女子),https://www.e-stat.go.jp/stat-search/files?stat_infid=000031462593,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031462593&fileKind=0
2024-04-27,15,48,消費動向調査,長期時系列表 二人以上の世帯（消費者態度指数） 消費者態度指数、消費者意識指標の推移（季節調整値）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040174155,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040174155&fileKind=0
2024-04-27,16,47,国勢調査 - 平成27年国勢調査,人口等基本集計に関する集計 男女別人口及び世帯数 －町丁・字等,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031522121,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031522121&fileKind=1
2024-04-27,17,45,消費動向調査,長期時系列表 二人以上の世帯（消費者態度指数） 消費者態度指数、消費者意識指標の推移（原数値）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040174156,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040174156&fileKind=0
2024-04-27,18,44,国勢調査 - 平成22年国勢調査,人口等基本集計に関する集計 男女別人口及び世帯数 －町丁・字等,https://www.e-stat.go.jp/stat-search/files?stat_infid=000012671534,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000012671534&fileKind=1
2024-04-27,19,44,消費者物価指数 - 2020年基準消費者物価指数,統計表 中分類指数（全国） 月次,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040173184,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040173184&fileKind=0
2024-04-27,20,44,人口推計,年齢(5歳階級)、男女別人口(2023年11月確定値、2024年4月概算値）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040176326,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040176326&fileKind=4
2024-04-27,21,43,国勢調査 - 時系列データ,男女別人口－全国，都道府県（大正９年～平成27年）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000031524010,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000031524010&fileKind=1
2024-04-27,22,39,消費者物価指数 - 2020年基準消費者物価指数,結果の概要（全国）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040173182,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040173182&fileKind=2
2024-04-27,23,38,犯罪統計 - 令和6年１～3月犯罪統計,令和６年１～３月犯罪統計,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040179480,PDF,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040179480&fileKind=2
2024-04-27,24,37,賃金構造基本統計調査,職種（小分類）別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額（産業計）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000040163741,EXCEL 閲覧用,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000040163741&fileKind=4
2024-04-27,25,36,一般職国家公務員在職状況統計表（人事統計報告） - 一般職国家公務員在職状況統計表（平成２１年７月１日現在）,俸給表別在職者数（第１表）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000026289255,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000026289255&fileKind=0
2024-04-27,26,35,国勢調査 - 令和２年国勢調査,総人口・総世帯数・男女・年齢・配偶関係 男女別人口，世帯の種類別世帯数及び世帯人員並びに2015年（平成27年）の人口（組替），2015年（平成27年）の世帯数（組替），5年間の人口増減数，5年間の人口増減率，5年間の世帯増減数，5年間の世帯増減率，人口性比，面積（参考）及び人口密度－全国，都道府県，市区町村（2000年（平成12年）市区町村含む）,https://www.e-stat.go.jp/stat-search/files?stat_infid=000032142402,EXCEL,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000032142402&fileKind=0
2024-04-27,27,34,国勢調査 - 平成12年国勢調査,第１次基本集計に関する集計 男女別人口及び世帯数 － 町丁・字等,https://www.e-stat.go.jp/stat-search/files?stat_infid=000025137780,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000025137780&fileKind=1
2024-04-27,28,34,国勢調査 - 平成17年国勢調査,第１次基本集計に関する集計 男女別人口及び世帯数 － 町丁・字等,https://www.e-stat.go.jp/stat-search/files?stat_infid=000025514226,CSV,https://www.e-stat.go.jp/stat-search/file-download?statInfId=000025514226&fileKind=1
